"fips","year","percent_unemployed"
45013,"2007",4.4
45013,"2008",5.3
45013,"2009",8.7
45013,"2010",8.7
45013,"2011",8.7
45013,"2012",7.5
45013,"2013",6.4
45013,"2014",5.7
45013,"2015",5.4
45015,"2007",4.8
45015,"2008",6.1
45015,"2009",10.3
45015,"2010",10.0
45015,"2011",9.6
45015,"2012",8.4
45015,"2013",7.0
45015,"2014",6.0
45015,"2015",5.5
45017,"2007",6.3
45017,"2008",7.6
45017,"2009",12.2
45017,"2010",12.3
45017,"2011",12.4
45017,"2012",11.2
45017,"2013",9.6
45017,"2014",8.0
45017,"2015",7.0
45019,"2007",4.4
45019,"2008",5.3
45019,"2009",8.8
45019,"2010",8.8
45019,"2011",8.3
45019,"2012",7.1
45019,"2013",5.9
45019,"2014",5.1
45019,"2015",4.8
45021,"2007",6.8
45021,"2008",9.1
45021,"2009",15.8
45021,"2010",15.7
45021,"2011",14.7
45021,"2012",12.8
45021,"2013",10.5
45021,"2014",8.3
45021,"2015",7.2
45023,"2007",10.9
45023,"2008",11.8
45023,"2009",19.8
45023,"2010",19.3
45023,"2011",17.3
45023,"2012",14.8
45023,"2013",12.2
45023,"2014",9.6
45023,"2015",8.3
45025,"2007",7.7
45025,"2008",9.0
45025,"2009",16.5
45025,"2010",14.4
45025,"2011",12.9
45025,"2012",11.3
45025,"2013",9.2
45025,"2014",6.8
45025,"2015",6.1
45027,"2007",8.4
45027,"2008",9.8
45027,"2009",15.0
45027,"2010",14.0
45027,"2011",14.5
45027,"2012",12.8
45027,"2013",10.3
45027,"2014",8.3
45027,"2015",7.8
45029,"2007",6.1
45029,"2008",8.2
45029,"2009",13.1
45029,"2010",13.8
45029,"2011",14.1
45029,"2012",12.1
45029,"2013",9.9
45029,"2014",7.6
45029,"2015",7.0
45031,"2007",6.5
45031,"2008",8.5
45031,"2009",13.0
45031,"2010",13.2
45031,"2011",12.9
45031,"2012",11.0
45031,"2013",9.3
45031,"2014",8.0
45031,"2015",7.4
45033,"2007",9.1
45033,"2008",10.3
45033,"2009",15.3
45033,"2010",15.9
45033,"2011",15.8
45033,"2012",14.1
45033,"2013",11.8
45033,"2014",9.6
45033,"2015",8.7
45035,"2007",4.4
45035,"2008",5.7
45035,"2009",9.7
45035,"2010",9.5
45035,"2011",9.0
45035,"2012",7.8
45035,"2013",6.6
45035,"2014",5.8
45035,"2015",5.4
45037,"2007",6.3
45037,"2008",6.7
45037,"2009",10.2
45037,"2010",9.9
45037,"2011",9.9
45037,"2012",9.4
45037,"2013",8.0
45037,"2014",6.7
45037,"2015",6.4
45039,"2007",8.5
45039,"2008",10.6
45039,"2009",13.2
45039,"2010",14.6
45039,"2011",14.5
45039,"2012",13.0
45039,"2013",10.7
45039,"2014",8.6
45039,"2015",8.0
45041,"2007",6.1
45041,"2008",7.0
45041,"2009",11.1
45041,"2010",11.3
45041,"2011",11.2
45041,"2012",9.6
45041,"2013",8.3
45041,"2014",7.2
45041,"2015",6.6
45043,"2007",6.2
45043,"2008",7.4
45043,"2009",11.9
45043,"2010",14.5
45043,"2011",13.6
45043,"2012",11.9
45043,"2013",10.1
45043,"2014",8.5
45043,"2015",8.4
45045,"2007",4.7
45045,"2008",5.5
45045,"2009",9.8
45045,"2010",9.6
45045,"2011",8.6
45045,"2012",7.4
45045,"2013",6.1
45045,"2014",5.3
45045,"2015",5.0
45047,"2007",6.9
45047,"2008",7.6
45047,"2009",12.5
45047,"2010",11.9
45047,"2011",11.3
45047,"2012",10.1
45047,"2013",8.6
45047,"2014",6.9
45047,"2015",6.3
45049,"2007",6.7
45049,"2008",9.0
45049,"2009",14.8
45049,"2010",12.8
45049,"2011",12.9
45049,"2012",11.2
45049,"2013",9.3
45049,"2014",7.7
45049,"2015",8.5
45051,"2007",5.0
45051,"2008",7.1
45051,"2009",11.7
45051,"2010",12.3
45051,"2011",11.9
45051,"2012",10.3
45051,"2013",8.6
45051,"2014",7.4
45051,"2015",7.0
45053,"2007",4.6
45053,"2008",6.0
45053,"2009",10.3
45053,"2010",9.8
45053,"2011",9.9
45053,"2012",8.5
45053,"2013",6.9
45053,"2014",5.7
45053,"2015",5.1
45055,"2007",5.4
45055,"2008",6.6
45055,"2009",10.6
45055,"2010",11.5
45055,"2011",11.0
45055,"2012",9.5
45055,"2013",7.8
45055,"2014",6.4
45055,"2015",6.0
45057,"2007",9.6
45057,"2008",11.5
45057,"2009",17.4
45057,"2010",14.7
45057,"2011",13.3
45057,"2012",11.3
45057,"2013",9.3
45057,"2014",7.2
45057,"2015",6.3
45059,"2007",7.2
45059,"2008",7.4
45059,"2009",11.7
45059,"2010",12.3
45059,"2011",11.6
45059,"2012",10.3
45059,"2013",8.6
45059,"2014",7.1
45059,"2015",6.5
45061,"2007",8.1
45061,"2008",9.3
45061,"2009",14.3
45061,"2010",16.2
45061,"2011",16.2
45061,"2012",14.0
45061,"2013",11.0
45061,"2014",9.0
45061,"2015",8.5
45063,"2007",4.1
45063,"2008",4.9
45063,"2009",8.0
45063,"2010",8.2
45063,"2011",8.0
45063,"2012",7.0
45063,"2013",5.8
45063,"2014",5.0
45063,"2015",4.8
45065,"2007",10.0
45065,"2008",10.8
45065,"2009",16.1
45065,"2010",14.0
45065,"2011",13.6
45065,"2012",11.7
45065,"2013",9.8
45065,"2014",7.8
45065,"2015",7.2
45067,"2007",11.5
45067,"2008",13.7
45067,"2009",20.4
45067,"2010",18.3
45067,"2011",17.7
45067,"2012",15.9
45067,"2013",13.1
45067,"2014",10.5
45067,"2015",10.0
45069,"2007",11.9
45069,"2008",12.5
45069,"2009",19.1
45069,"2010",21.2
45069,"2011",19.7
45069,"2012",17.6
45069,"2013",13.8
45069,"2014",10.6
45069,"2015",10.1
45071,"2007",5.6
45071,"2008",7.0
45071,"2009",11.4
45071,"2010",10.8
45071,"2011",10.4
45071,"2012",8.8
45071,"2013",7.2
45071,"2014",5.7
45071,"2015",5.3
45073,"2007",6.9
45073,"2008",7.3
45073,"2009",13.3
45073,"2010",11.4
45073,"2011",10.0
45073,"2012",8.8
45073,"2013",7.6
45073,"2014",6.3
45073,"2015",5.8
45075,"2007",8.1
45075,"2008",10.1
45075,"2009",15.3
45075,"2010",15.9
45075,"2011",15.8
45075,"2012",14.2
45075,"2013",12.3
45075,"2014",11.3
45075,"2015",10.7
45077,"2007",5.1
45077,"2008",6.0
45077,"2009",10.5
45077,"2010",10.9
45077,"2011",9.9
45077,"2012",8.9
45077,"2013",7.4
45077,"2014",6.3
45077,"2015",5.8
45079,"2007",5.2
45079,"2008",6.1
45079,"2009",9.2
45079,"2010",9.4
45079,"2011",9.2
45079,"2012",8.2
45079,"2013",6.9
45079,"2014",6.0
45079,"2015",5.7
45081,"2007",5.3
45081,"2008",6.0
45081,"2009",9.5
45081,"2010",10.0
45081,"2011",9.8
45081,"2012",8.5
45081,"2013",6.9
45081,"2014",5.7
45081,"2015",5.2
45083,"2007",5.6
45083,"2008",6.8
45083,"2009",11.9
45083,"2010",11.8
45083,"2011",10.9
45083,"2012",9.4
45083,"2013",7.7
45083,"2014",6.3
45083,"2015",5.7
45085,"2007",7.0
45085,"2008",8.3
45085,"2009",12.3
45085,"2010",12.5
45085,"2011",12.1
45085,"2012",10.6
45085,"2013",8.7
45085,"2014",7.3
45085,"2015",6.9
45087,"2007",9.0
45087,"2008",10.8
45087,"2009",19.2
45087,"2010",17.7
45087,"2011",16.0
45087,"2012",13.6
45087,"2013",11.3
45087,"2014",8.6
45087,"2015",7.8
45089,"2007",9.0
45089,"2008",10.4
45089,"2009",14.5
45089,"2010",17.2
45089,"2011",16.7
45089,"2012",15.8
45089,"2013",12.5
45089,"2014",9.9
45089,"2015",9.2
45091,"2007",5.4
45091,"2008",7.0
45091,"2009",13.5
45091,"2010",12.1
45091,"2011",10.9
45091,"2012",9.3
45091,"2013",7.7
45091,"2014",6.3
45091,"2015",5.5
46000,"2007",2.8
46000,"2008",3.1
46000,"2009",4.9
46000,"2010",5.0
46000,"2011",4.7
46000,"2012",4.3
46000,"2013",3.8
46000,"2014",3.4
46000,"2015",3.1
46003,"2007",2.9
46003,"2008",3.1
46003,"2009",4.4
46003,"2010",3.5
46003,"2011",3.2
46003,"2012",3.0
46003,"2013",2.7
46003,"2014",2.6
46003,"2015",2.2
46005,"2007",2.4
46005,"2008",2.5
46005,"2009",3.7
46005,"2010",4.2
46005,"2011",3.8
46005,"2012",3.5
46005,"2013",3.5
46005,"2014",3.1
46005,"2015",2.7
46007,"2007",4.0
46007,"2008",4.0
46007,"2009",5.4
46007,"2010",7.2
46007,"2011",7.3
46007,"2012",6.7
46007,"2013",6.3
46007,"2014",5.5
46007,"2015",5.2
46009,"2007",3.8
46009,"2008",3.4
46009,"2009",5.4
46009,"2010",4.2
46009,"2011",5.0
46009,"2012",3.9
46009,"2013",3.2
46009,"2014",2.8
46009,"2015",2.7
46011,"2007",2.2
46011,"2008",2.4
46011,"2009",3.8
46011,"2010",4.7
46011,"2011",4.4
46011,"2012",3.9
46011,"2013",3.4
46011,"2014",3.2
46011,"2015",2.9
46013,"2007",2.3
46013,"2008",2.5
46013,"2009",3.6
46013,"2010",3.8
46013,"2011",3.9
46013,"2012",3.6
46013,"2013",3.2
46013,"2014",2.9
46013,"2015",2.7
46015,"2007",2.6
46015,"2008",2.7
46015,"2009",3.5
46015,"2010",3.7
46015,"2011",4.1
46015,"2012",3.6
46015,"2013",3.4
46015,"2014",3.3
46015,"2015",2.7
46017,"2007",11.0
46017,"2008",10.2
46017,"2009",15.1
46017,"2010",11.3
46017,"2011",10.3
46017,"2012",9.7
46017,"2013",8.8
46017,"2014",7.7
46017,"2015",7.4
46019,"2007",2.7
46019,"2008",2.8
46019,"2009",5.1
46019,"2010",5.1
46019,"2011",4.9
46019,"2012",4.7
46019,"2013",3.9
46019,"2014",3.4
46019,"2015",3.4
46021,"2007",3.1
46021,"2008",2.9
46021,"2009",4.2
46021,"2010",4.3
46021,"2011",3.9
46021,"2012",3.6
46021,"2013",3.6
46021,"2014",3.3
46021,"2015",3.0
46023,"2007",3.3
46023,"2008",3.5
46023,"2009",4.9
46023,"2010",4.9
46023,"2011",5.0
46023,"2012",5.0
46023,"2013",4.3
46023,"2014",3.8
46023,"2015",3.5
46025,"2007",3.6
46025,"2008",3.9
46025,"2009",5.7
46025,"2010",5.2
46025,"2011",4.8
46025,"2012",4.3
46025,"2013",3.9
46025,"2014",3.9
46025,"2015",3.7
46027,"2007",2.5
46027,"2008",2.8
46027,"2009",4.0
46027,"2010",4.2
46027,"2011",4.0
46027,"2012",3.8
46027,"2013",3.7
46027,"2014",3.5
46027,"2015",3.1
46029,"2007",2.6
46029,"2008",3.0
46029,"2009",6.2
46029,"2010",5.2
46029,"2011",4.6
46029,"2012",3.9
46029,"2013",3.6
46029,"2014",3.3
46029,"2015",3.1
46031,"2007",5.6
46031,"2008",5.1
46031,"2009",6.6
46031,"2010",6.9
46031,"2011",7.5
46031,"2012",8.0
46031,"2013",6.9
46031,"2014",5.9
46031,"2015",5.2
46033,"2007",2.8
46033,"2008",2.8
46033,"2009",4.2
46033,"2010",5.8
46033,"2011",5.6
46033,"2012",5.4
46033,"2013",5.1
46033,"2014",4.6
46033,"2015",4.3
46035,"2007",2.4
46035,"2008",2.6
46035,"2009",4.8
46035,"2010",4.4
46035,"2011",3.9
46035,"2012",3.3
46035,"2013",3.1
46035,"2014",2.8
46035,"2015",2.6
46037,"2007",4.8
46037,"2008",4.4
46037,"2009",7.0
46037,"2010",6.7
46037,"2011",6.5
46037,"2012",5.8
46037,"2013",5.2
46037,"2014",5.3
46037,"2015",4.9
46039,"2007",3.5
46039,"2008",3.8
46039,"2009",6.0
46039,"2010",6.7
46039,"2011",6.1
46039,"2012",5.9
46039,"2013",5.6
46039,"2014",5.4
46039,"2015",5.0
46041,"2007",9.6
46041,"2008",9.2
46041,"2009",11.0
46041,"2010",14.9
46041,"2011",16.2
46041,"2012",16.0
46041,"2013",15.4
46041,"2014",14.5
46041,"2015",11.5
46043,"2007",2.5
46043,"2008",2.7
46043,"2009",4.2
46043,"2010",4.4
46043,"2011",4.1
46043,"2012",3.4
46043,"2013",3.2
46043,"2014",2.9
46043,"2015",2.5
46045,"2007",2.5
46045,"2008",2.8
46045,"2009",3.5
46045,"2010",3.1
46045,"2011",3.3
46045,"2012",3.0
46045,"2013",2.8
46045,"2014",2.5
46045,"2015",2.5
46047,"2007",3.2
46047,"2008",3.4
46047,"2009",6.0
46047,"2010",6.2
46047,"2011",6.0
46047,"2012",5.7
46047,"2013",5.0
46047,"2014",4.7
46047,"2015",4.5
46049,"2007",3.1
46049,"2008",3.0
46049,"2009",3.5
46049,"2010",3.9
46049,"2011",4.2
46049,"2012",4.0
46049,"2013",3.3
46049,"2014",3.1
46049,"2015",2.7
46051,"2007",3.4
46051,"2008",3.6
46051,"2009",4.7
46051,"2010",4.7
46051,"2011",4.8
46051,"2012",4.4
46051,"2013",4.2
46051,"2014",3.6
46051,"2015",3.0
46053,"2007",3.2
46053,"2008",3.4
46053,"2009",4.1
46053,"2010",4.4
46053,"2011",4.6
46053,"2012",4.4
46053,"2013",3.9
46053,"2014",3.4
46053,"2015",3.2
46055,"2007",2.5
46055,"2008",2.6
46055,"2009",3.7
46055,"2010",3.4
46055,"2011",3.7
46055,"2012",3.1
46055,"2013",2.9
46055,"2014",2.7
46055,"2015",2.3
46057,"2007",2.8
46057,"2008",3.3
46057,"2009",5.4
46057,"2010",5.0
46057,"2011",4.5
46057,"2012",3.9
46057,"2013",3.4
46057,"2014",3.4
46057,"2015",3.4
46059,"2007",2.7
46059,"2008",2.6
46059,"2009",3.1
46059,"2010",3.3
46059,"2011",3.3
46059,"2012",3.1
46059,"2013",2.8
46059,"2014",2.6
46059,"2015",2.4
46061,"2007",3.0
46061,"2008",3.1
46061,"2009",4.5
46061,"2010",5.3
46061,"2011",4.8
46061,"2012",4.6
46061,"2013",4.1
46061,"2014",3.5
46061,"2015",3.3
46063,"2007",2.5
46063,"2008",2.7
46063,"2009",3.1
46063,"2010",3.5
46063,"2011",4.0
46063,"2012",3.7
46063,"2013",2.8
46063,"2014",2.3
46063,"2015",2.4
46065,"2007",2.3
46065,"2008",2.4
46065,"2009",3.2
46065,"2010",3.5
46065,"2011",3.6
46065,"2012",3.3
46065,"2013",2.9
46065,"2014",2.6
46065,"2015",2.5
46067,"2007",3.0
46067,"2008",3.1
46067,"2009",4.2
46067,"2010",4.0
46067,"2011",3.8
46067,"2012",3.4
46067,"2013",3.2
46067,"2014",2.9
46067,"2015",2.5
46069,"2007",3.3
46069,"2008",2.8
46069,"2009",3.9
46069,"2010",3.8
46069,"2011",3.7
46069,"2012",3.5
46069,"2013",3.3
46069,"2014",2.8
46069,"2015",3.0
46071,"2007",5.3
46071,"2008",5.8
46071,"2009",6.9
46071,"2010",6.8
46071,"2011",7.5
46071,"2012",7.0
46071,"2013",6.2
46071,"2014",5.4
46071,"2015",4.3
46073,"2007",2.4
46073,"2008",2.4
46073,"2009",3.1
46073,"2010",3.7
46073,"2011",3.6
46073,"2012",3.0
46073,"2013",3.1
46073,"2014",2.5
46073,"2015",2.3
46075,"2007",2.1
46075,"2008",2.5
46075,"2009",3.2
46075,"2010",3.0
46075,"2011",3.3
46075,"2012",3.8
46075,"2013",3.5
46075,"2014",3.8
46075,"2015",3.0
46077,"2007",2.8
46077,"2008",3.3
46077,"2009",5.3
46077,"2010",5.4
46077,"2011",4.4
46077,"2012",3.6
46077,"2013",3.2
46077,"2014",3.0
46077,"2015",3.0
46079,"2007",2.9
46079,"2008",3.2
46079,"2009",6.4
46079,"2010",5.7
46079,"2011",5.0
46079,"2012",4.2
46079,"2013",3.9
46079,"2014",3.6
46079,"2015",3.6
46081,"2007",2.5
46081,"2008",2.9
46081,"2009",4.4
46081,"2010",4.7
46081,"2011",4.8
46081,"2012",4.5
46081,"2013",3.9
46081,"2014",3.5
46081,"2015",3.3
46083,"2007",2.3
46083,"2008",2.5
46083,"2009",4.3
46083,"2010",3.9
46083,"2011",3.6
46083,"2012",3.2
46083,"2013",2.7
46083,"2014",2.4
46083,"2015",2.3
46085,"2007",4.3
46085,"2008",4.5
46085,"2009",6.0
46085,"2010",6.5
46085,"2011",6.4
46085,"2012",5.9
46085,"2013",4.7
46085,"2014",4.3
46085,"2015",4.8
46087,"2007",2.7
46087,"2008",3.5
46087,"2009",5.4
46087,"2010",4.9
46087,"2011",4.4
46087,"2012",3.8
46087,"2013",3.2
46087,"2014",2.7
46087,"2015",2.4
46089,"2007",4.2
46089,"2008",4.2
46089,"2009",5.3
46089,"2010",4.9
46089,"2011",4.5
46089,"2012",4.6
46089,"2013",3.8
46089,"2014",3.9
46089,"2015",3.4
46091,"2007",4.2
46091,"2008",4.4
46091,"2009",6.6
46091,"2010",5.4
46091,"2011",5.6
46091,"2012",4.8
46091,"2013",4.4
46091,"2014",4.1
46091,"2015",3.9
46093,"2007",2.8
46093,"2008",3.1
46093,"2009",5.0
46093,"2010",5.3
46093,"2011",4.9
46093,"2012",4.4
46093,"2013",3.8
46093,"2014",3.4
46093,"2015",3.2
46095,"2007",4.4
46095,"2008",4.4
46095,"2009",7.1
46095,"2010",6.3
46095,"2011",6.4
46095,"2012",7.8
46095,"2013",7.5
46095,"2014",6.0
46095,"2015",5.3
46097,"2007",3.5
46097,"2008",3.4
46097,"2009",5.3
46097,"2010",5.0
46097,"2011",4.5
46097,"2012",3.6
46097,"2013",3.6
46097,"2014",3.2
46097,"2015",2.5
46099,"2007",2.5
46099,"2008",2.8
46099,"2009",5.0
46099,"2010",5.0
46099,"2011",4.5
46099,"2012",4.0
46099,"2013",3.3
46099,"2014",3.0
46099,"2015",2.7
46101,"2007",3.7
46101,"2008",4.3
46101,"2009",6.7
46101,"2010",7.0
46101,"2011",6.4
46101,"2012",5.5
46101,"2013",4.6
46101,"2014",4.1
46101,"2015",3.5
46102,"2007",7.8
46102,"2008",8.4
46102,"2009",10.9
46102,"2010",12.9
46102,"2011",14.2
46102,"2012",14.2
46102,"2013",13.5
46102,"2014",13.3
46102,"2015",11.6
46103,"2007",2.7
46103,"2008",2.9
46103,"2009",4.9
46103,"2010",5.2
46103,"2011",4.8
46103,"2012",4.4
46103,"2013",3.9
46103,"2014",3.4
46103,"2015",3.2
46105,"2007",2.9
46105,"2008",3.1
46105,"2009",4.2
46105,"2010",4.2
46105,"2011",4.3
46105,"2012",4.0
46105,"2013",3.7
46105,"2014",3.3
46105,"2015",3.2
46107,"2007",2.9
46107,"2008",3.1
46107,"2009",3.7
46107,"2010",4.9
46107,"2011",5.3
46107,"2012",4.1
46107,"2013",3.8
46107,"2014",3.3
46107,"2015",3.3
46109,"2007",4.0
46109,"2008",4.2
46109,"2009",6.0
46109,"2010",5.8
46109,"2011",6.7
46109,"2012",5.7
46109,"2013",5.2
46109,"2014",4.8
46109,"2015",4.4
46111,"2007",2.4
46111,"2008",2.7
46111,"2009",4.0
46111,"2010",4.2
46111,"2011",4.2
46111,"2012",3.5
46111,"2013",3.0
46111,"2014",2.6
46111,"2015",2.6
46115,"2007",3.2
46115,"2008",3.3
46115,"2009",4.2
46115,"2010",3.8
46115,"2011",4.2
46115,"2012",4.1
46115,"2013",3.6
46115,"2014",3.5
46115,"2015",3.1
46117,"2007",2.3
46117,"2008",2.5
46117,"2009",3.2
46117,"2010",3.8
46117,"2011",4.0
46117,"2012",3.0
46117,"2013",2.7
46117,"2014",2.6
46117,"2015",2.4
46119,"2007",2.2
46119,"2008",2.2
46119,"2009",3.0
46119,"2010",3.6
46119,"2011",3.8
46119,"2012",3.1
46119,"2013",2.9
46119,"2014",2.8
46119,"2015",2.5
46121,"2007",5.7
46121,"2008",6.4
46121,"2009",7.2
46121,"2010",7.6
46121,"2011",8.5
46121,"2012",9.7
46121,"2013",9.7
46121,"2014",8.7
46121,"2015",7.4
46123,"2007",2.9
46123,"2008",3.0
46123,"2009",3.5
46123,"2010",3.6
46123,"2011",3.8
46123,"2012",3.7
46123,"2013",3.4
46123,"2014",3.2
46123,"2015",2.7
46125,"2007",3.0
46125,"2008",3.3
46125,"2009",5.2
46125,"2010",4.6
46125,"2011",4.1
46125,"2012",3.5
46125,"2013",3.0
46125,"2014",2.9
46125,"2015",2.7
46127,"2007",3.0
46127,"2008",3.4
46127,"2009",6.0
46127,"2010",5.8
46127,"2011",5.2
46127,"2012",4.7
46127,"2013",4.1
46127,"2014",3.7
46127,"2015",3.4
46129,"2007",3.9
46129,"2008",4.3
46129,"2009",5.1
46129,"2010",6.9
46129,"2011",7.0
46129,"2012",6.1
46129,"2013",5.4
46129,"2014",5.4
46129,"2015",5.5
46135,"2007",2.6
46135,"2008",2.8
46135,"2009",5.6
46135,"2010",4.9
46135,"2011",4.5
46135,"2012",3.7
46135,"2013",3.3
46135,"2014",3.0
46135,"2015",2.6
46137,"2007",5.9
46137,"2008",5.9
46137,"2009",7.1
46137,"2010",5.8
46137,"2011",6.4
46137,"2012",6.9
46137,"2013",6.2
46137,"2014",5.9
46137,"2015",5.0
47000,"2007",4.7
47000,"2008",6.6
47000,"2009",10.5
47000,"2010",9.7
47000,"2011",9.0
47000,"2012",7.8
47000,"2013",7.8
47000,"2014",6.5
47000,"2015",5.8
47001,"2007",4.2
47001,"2008",5.8
47001,"2009",9.9
47001,"2010",9.3
47001,"2011",8.8
47001,"2012",7.9
47001,"2013",7.9
47001,"2014",6.7
47001,"2015",6.0
47003,"2007",4.8
47003,"2008",6.8
47003,"2009",12.2
47003,"2010",12.6
47003,"2011",11.3
47003,"2012",9.8
47003,"2013",9.2
47003,"2014",7.4
47003,"2015",6.6
47005,"2007",6.1
47005,"2008",8.7
47005,"2009",13.9
47005,"2010",12.3
47005,"2011",11.4
47005,"2012",9.8
47005,"2013",9.8
47005,"2014",8.7
47005,"2015",7.8
47007,"2007",5.8
47007,"2008",8.4
47007,"2009",14.0
47007,"2010",13.2
47007,"2011",11.3
47007,"2012",10.4
47007,"2013",10.5
47007,"2014",8.9
47007,"2015",7.9
47009,"2007",3.9
47009,"2008",6.2
47009,"2009",9.9
47009,"2010",9.1
47009,"2011",8.2
47009,"2012",7.1
47009,"2013",6.9
47009,"2014",5.9
47009,"2015",5.3
47011,"2007",4.5
47011,"2008",6.4
47011,"2009",9.5
47011,"2010",9.4
47011,"2011",8.9
47011,"2012",7.4
47011,"2013",7.1
47011,"2014",6.0
47011,"2015",5.4
47013,"2007",5.3
47013,"2008",7.8
47013,"2009",13.2
47013,"2010",12.5
47013,"2011",11.7
47013,"2012",11.0
47013,"2013",11.1
47013,"2014",9.3
47013,"2015",8.1
47015,"2007",4.8
47015,"2008",7.4
47015,"2009",12.0
47015,"2010",11.1
47015,"2011",10.3
47015,"2012",8.5
47015,"2013",7.9
47015,"2014",6.3
47015,"2015",5.8
47017,"2007",6.3
47017,"2008",9.1
47017,"2009",16.0
47017,"2010",14.6
47017,"2011",12.1
47017,"2012",10.9
47017,"2013",11.9
47017,"2014",10.0
47017,"2015",8.6
47019,"2007",4.9
47019,"2008",6.6
47019,"2009",10.3
47019,"2010",10.9
47019,"2011",10.0
47019,"2012",8.9
47019,"2013",9.2
47019,"2014",7.6
47019,"2015",6.6
47021,"2007",3.8
47021,"2008",5.5
47021,"2009",9.4
47021,"2010",9.0
47021,"2011",8.5
47021,"2012",7.2
47021,"2013",6.6
47021,"2014",5.4
47021,"2015",4.9
47023,"2007",5.3
47023,"2008",7.0
47023,"2009",11.3
47023,"2010",10.0
47023,"2011",9.1
47023,"2012",7.8
47023,"2013",8.1
47023,"2014",6.7
47023,"2015",6.1
47025,"2007",5.4
47025,"2008",7.5
47025,"2009",12.1
47025,"2010",10.8
47025,"2011",11.0
47025,"2012",9.8
47025,"2013",10.7
47025,"2014",8.6
47025,"2015",7.3
47027,"2007",7.9
47027,"2008",10.6
47027,"2009",14.7
47027,"2010",12.1
47027,"2011",10.6
47027,"2012",10.0
47027,"2013",10.8
47027,"2014",9.0
47027,"2015",9.0
47029,"2007",6.3
47029,"2008",8.8
47029,"2009",14.0
47029,"2010",13.6
47029,"2011",13.2
47029,"2012",11.5
47029,"2013",10.9
47029,"2014",9.0
47029,"2015",7.9
47031,"2007",4.5
47031,"2008",6.3
47031,"2009",10.8
47031,"2010",10.8
47031,"2011",9.9
47031,"2012",8.2
47031,"2013",7.8
47031,"2014",6.3
47031,"2015",5.6
47033,"2007",6.1
47033,"2008",8.9
47033,"2009",13.1
47033,"2010",11.6
47033,"2011",10.5
47033,"2012",9.2
47033,"2013",9.1
47033,"2014",7.6
47033,"2015",6.6
47035,"2007",5.5
47035,"2008",7.8
47035,"2009",11.4
47035,"2010",10.7
47035,"2011",10.2
47035,"2012",9.0
47035,"2013",9.3
47035,"2014",7.9
47035,"2015",7.2
47037,"2007",3.8
47037,"2008",5.4
47037,"2009",8.9
47037,"2010",8.2
47037,"2011",7.5
47037,"2012",6.2
47037,"2013",5.9
47037,"2014",5.0
47037,"2015",4.5
47039,"2007",5.6
47039,"2008",8.5
47039,"2009",13.4
47039,"2010",13.1
47039,"2011",11.6
47039,"2012",10.3
47039,"2013",10.6
47039,"2014",9.4
47039,"2015",8.1
47041,"2007",4.4
47041,"2008",6.7
47041,"2009",10.9
47041,"2010",11.7
47041,"2011",11.1
47041,"2012",9.6
47041,"2013",10.1
47041,"2014",8.1
47041,"2015",7.0
47043,"2007",4.2
47043,"2008",6.9
47043,"2009",11.1
47043,"2010",10.2
47043,"2011",9.5
47043,"2012",8.3
47043,"2013",7.7
47043,"2014",6.2
47043,"2015",5.6
47045,"2007",5.0
47045,"2008",7.5
47045,"2009",13.9
47045,"2010",12.1
47045,"2011",12.4
47045,"2012",11.0
47045,"2013",10.4
47045,"2014",8.2
47045,"2015",7.3
47047,"2007",6.1
47047,"2008",7.4
47047,"2009",11.1
47047,"2010",9.9
47047,"2011",9.5
47047,"2012",8.5
47047,"2013",8.6
47047,"2014",7.2
47047,"2015",6.4
47049,"2007",6.3
47049,"2008",9.4
47049,"2009",13.4
47049,"2010",12.4
47049,"2011",11.4
47049,"2012",9.7
47049,"2013",9.8
47049,"2014",8.4
47049,"2015",7.4
47051,"2007",4.9
47051,"2008",6.7
47051,"2009",10.9
47051,"2010",10.1
47051,"2011",9.4
47051,"2012",7.8
47051,"2013",7.2
47051,"2014",6.1
47051,"2015",5.3
47053,"2007",6.9
47053,"2008",9.5
47053,"2009",14.7
47053,"2010",12.0
47053,"2011",11.4
47053,"2012",10.3
47053,"2013",11.0
47053,"2014",8.8
47053,"2015",7.6
47055,"2007",6.2
47055,"2008",8.0
47055,"2009",14.9
47055,"2010",12.1
47055,"2011",10.0
47055,"2012",8.4
47055,"2013",8.2
47055,"2014",6.1
47055,"2015",5.1
47057,"2007",5.3
47057,"2008",8.0
47057,"2009",14.0
47057,"2010",12.7
47057,"2011",11.7
47057,"2012",10.3
47057,"2013",10.0
47057,"2014",8.1
47057,"2015",6.8
47059,"2007",6.9
47059,"2008",9.3
47059,"2009",15.8
47059,"2010",12.8
47059,"2011",11.4
47059,"2012",10.1
47059,"2013",9.6
47059,"2014",8.0
47059,"2015",6.6
47061,"2007",5.9
47061,"2008",8.4
47061,"2009",14.1
47061,"2010",12.6
47061,"2011",12.4
47061,"2012",10.0
47061,"2013",10.0
47061,"2014",9.3
47061,"2015",7.9
47063,"2007",4.7
47063,"2008",7.1
47063,"2009",12.7
47063,"2010",11.6
47063,"2011",10.8
47063,"2012",9.4
47063,"2013",9.1
47063,"2014",7.3
47063,"2015",6.3
47065,"2007",3.9
47065,"2008",5.7
47065,"2009",9.0
47065,"2010",8.3
47065,"2011",7.8
47065,"2012",6.9
47065,"2013",7.2
47065,"2014",6.1
47065,"2015",5.5
47067,"2007",5.6
47067,"2008",8.3
